dept,date,interest,reviewText,helpcount,nothelpcount,label
Languages,03/14/2011,Sorta interested,I learned a lot in this class Professor was helpful and accessible he knows what hes doing,0,0,1
Sociology,01/29/2009,Really into it,The Professor is one of the most brilliant people I have ever listened to  He does not however care at all about the class and as a result the course is not well organized  Advice for people taking the class skip all of the massive reading assignments as TAs spoon feed it to you anywayattend lectureeasy A,0,0,1
Mathematics,01/08/2012,Sorta interested,Wrote the textbook and definitely knows what he is doing Tests are challenging in that the only problem with them is the speed you must do the problems As long as you study you will receive a fair and good grade,0,0,1
Child & Family Studies,10/15/2008,Meh,Boring I couldnt handle this class The only thing I liked was that we watched a cute church commercial that corresponded to each class And he drew our names out of a jar to call on us what are we first graders63,0,0,1
Theater,04/09/2008,Sorta interested,Professor Gates is an AMAZING teacher  He was so enthusiastic even though it was an evening class and you could tell he was tired from court I learned so much in this class I only wish he wasnt so hard on our speeches But the relaxed environment is nice He made getting up in front of the class a piece of cake,0,0,1
Computer Science,01/29/2014,It's my life,Excellent Professor in sense of his knowledge and depth of understanding of machine learning Ask him anything and he will give you a crystal clear answer But you need to cope with the pace of his teaching,1,0,1
Religion,11/09/2013,Really into it,its super easy to get an  A There is a paper due every class and a quiz every week but he prepares you very well for each quiz Hes funny and knowledgeable and its always disappointing when class has to endand NO FINAL EXAM prepare to get an easy A and be entertained and learn ,0,0,1
History,11/29/2005,Really into it,He gets so excited about whatever hes teaching that it made me get excited too even if I wasnt really interested before  He really knows his stuff and has a lot of great stories to pad his lectures too,0,0,1
History,02/19/2014,Sorta interested,I usually hate history but Bro Walz made me love this class Of all the FDAMF teachers he is probably the easiest one to please Go to class do the prepare reading highlight everything you think will be on the test and then the tests are open booknote If you do that its an easy A Easily my favorite foundations class,0,1,1
Biology,11/20/2006,It's my life,After spending about a minute in class you can see how interested Dr Cox is in this subject Hes really helpful outside of class and is very fair His tests are kind of difficult but not too bad I would take another class with him again,0,0,1
Communication,12/30/2014,Really into it,Sister Embree is an amazing teacher She cares so much about students and she sees us as individuals instead of a class Some people call her disorganized but that is only because she follows the Spirit and adapts class to our needs That sometimes means changing things but if you just pay attention and write things down you see never lost,0,0,1
Mathematics,04/25/2012,Low,The only reason some people may not give her good reviews is because all engineers are ready to be done with math by the time their last math class comes around  Her lecturing skills are great and her final curve is better than each individual exams curves,0,0,1
Chemistry,07/11/2011,Low,Really good at using the learning model He made sure we had opportunities to teach each other participate in discussions and gave credit for coming prepared to class Very helpful and willing to work with you,0,0,1
Economics,11/11/2014,Low,Possibly the nicest professor at UW Shes such a sweetheart and really cares about each of her student Shes very clear in her lectures and makes neat graphs and goes at a good pace for you to keep up with notes Exams however are extremely difficult and homeworkweekly quizzes are much easier than the exam Expect to make this class a priority,0,0,1
Sociology,08/17/2007,Sorta interested,Hes a really nice guy lectures are really clear I never bought the book and still got an A I just take decent notes Class is really easy  if you show up every day random attendance checkseasy pop quizzes and dont get at least a B something is seriously wrong with you If you still have a social science GEC I recommend his class,0,0,1
Sociology,06/04/2011,Sorta interested,great prof take her if you can,0,0,1
